file_path,transcription,topic,topic_probability,nouns,probabilities

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_2.wav,"中村なんとかとか
林屋とか
立川とか
いろんなねジャンル確かにそうだわ
だから伝承されたからには解明になると思うよ高木俊明
あと三文字三文字だから結構タカタカダンスとかも
タカタカダンスもまあいけるけど
ちょっとやってみて高木タカタカダンス
タカタカダンスを
同じサウンド
タカ
タカサッカタカ
タカギ
タカ
タカダカタカ
タカギ
まあブーっていうこっちゃはありますよね
いやあさブーのほうがいい
そうなんか勉のブー
いやブーの表だっとったほうがいいでしょ
いいだとヤよし小は高木でショー実
昔本名なだけ高木たんさん Ade
ね dejararar
カギ
だった matter
名字の本名じゃない
皆さんそうじゃない
上は本名なんじゃないですか
楽屋行って
薄々かすがも分かってんだろ
",24,0.20410573482513428,"['余裕', '文字', '加藤', 'プロジェクト']","[0.54720217, 0.28215262, 0.10391983, 0.039537862]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_2.wav,"これは伝承だから言葉少なになるって
ウクレレだと思うのよ
合衆それかハチマキか
あの雷様なのズラ
かあのパンツか
合衆ってやっぱ
いろんなコントのね
高木ブーさんのさ
合衆のイメージが
高木としてね
高木としてこれは
もうアウトしたらもう来年になっちゃうでしょ
特番がドリフの
合衆の謎を解くために
結局だからご本人に聞くしかないから
考えたところの答え
聞き方軽いな
合衆ちゃんと持って
合衆なんですけども
春日にだけいただけたのか
答え出なかったんで
何か意味合いがあったんでしょうか
なんかそこまで言葉少なになるはずだから
高木としやき
高木としやきはさ
出したいんだったら高木ブーにするか
それは高木ブーじゃん
それは2代目高木ブーじゃん
2代目とかもなんかもっちゃりしてていらねえなあ
いやそれは高木
だるいなあ2代目
いやだってそういうのあるじゃん
歌舞伎の世界で同じ名前になるやつ
だから高木ブーだよお前は
いやそしたら高木ブーさんがもう一つ高木ブーの上の名前になんないと
ねえ価値のある
同じ名前のその人は2人いないじゃん
いや交換すりゃいいじゃんじゃあ
菊蔵師だって2人いないでしょ
譲るんだったら菊王になるわけだし
高木ブーだってそのブーブーのなんか
それじゃあもう魔人にするしかないね高木さんがね
魔人ブーでいくってこと?
じゃあブーが屋号じゃんそしたら
まあそれか石破さん石破茂にするしかないよね
石破茂はだって石破茂総理がいるわけじゃない
魔人ブーやってたことあったからさ
魔人ブーからもう1個をひねっちゃってるじゃない
だって交換したらじゃあ春日が高木ブーになって高木ブーさんが春日になればいいじゃん春日俊明に
春日は高木ブーさんに春日を伝承してるし
え何その笑なんかあんま笑わないでほしいよね里光が今笑ってるけどさ
これマジでリスナーにも聞いてみたいな伝承
伝承じゃなかったら何なの?じゃあ逆に聞くけど
だから謎なのよ
伝承か謎かで喋ってんの?
謎そうよ
寂しいね謎だと思ってんのが合衆渡して
合衆がそのなんかキーアイテムじゃない気がすんだよね
ウクレレとかさ高木ブーさんと言えばってもっとあるじゃない
だって春日にしか渡してないんだよ合衆を
それは向こうのねマネージャーさんもなんでなんすかねって
ずっと探してたんだと思う見つけたんだお前のこけ方見てこのバンっていうやつ見て
違うじゃないですかキャラクターが芸風というか
芸風がかすがと
全く無事芸人だったんだよ
",66,0.5457217693328857,"['春日', '恒例', '面白', 'バッチ', 'cm', 'マウンド', 'とこ']","[0.48655495, 0.25271, 0.15835723, 0.036100924, 0.018057365, 0.00019577406, 0.00018753551]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_2.wav,"フローかなと思ったらなんかこっくりこっくりしてんの
本当にね収録中に寝るのそれダメです本当に
まあちょうどそうね全部じゃないけど全部のVTRじゃないけどね
やっぱどうしてもこうこのうまぶたが重くなるV種類が
言っていいのかなこれ柳澤慎吾さん来てたのよ現場に
やっぱりゲストでスタジオでやっぱすごかった始まる前から
みんな座るとこから前出てってスタッフさんの方前やってなんかいいの撮りましょうOKみたいなね
照明さんOKカメラOKみたいなバーって言ってなんかブザー音みたいなやつ
緑山スタジオバーって天王寺スタジオだったんだけど緑山スタジオ
福祉エレバーって言ってね
OKOKOKずっとやってたよね
ずっとやってたなかなか始められないみたいなスタッフさんが気を出せないっていうねそれぐらいね
で俺もなんかかすやのトーク聞いてたもんだから柳澤さんに振った時いやボキはって言った時に反射でボキってなんだよって言われて
言っちゃったのボキってなんだよって言ったらなんかこの人カチンとくるねって言われたそれで俺
ボキなんか言われたらカチンとくること言いますよそりゃこっちだってね言って
うんそうだからほんとに私が何回かロケ行かしていただいて1日ね食らったのを全部若林さんがあのスタジオで2時間ぐらいだったけど食らってんの見てねほんとよし行け行け行けって思ってたそうこういうことこういうことっつって
柳澤慎吾さんに
そうそうボキが飛び出した時はこれこれこれこれこれよ
なんなんすかボキってつってノイズだなぁつってなんかカチンとくるねこの子ねって言われてそれ言いますよつって
それでもなんか5回ぐらい言ってたもんねボキはねつって
神奈川のさ
小田原のさ
",33,0.2700522541999817,"['スタジオ', '一般', '動物園', 'ノイズ']","[0.86831874, 0.08684399, 0.019331746, 0.0060936795]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_2.wav,"小田原の地元の特集だったから来ていただいてね
観光大使やってんなら外しちゃいけません
柳沢慎吾さん
結構ねずーっとクイズ外してたの
地元のクイズを
それでトイレの休憩中に
横になっておしっこしてる時に
ちょっと若林くん
後半答え教えてよ
最後ねなんかスタジオよりロケが好きだ
あんだけね
あんだけ暴れまわって
ロケの方が得意だなって書いて
すごいやっぱエネルギーがね
エネルギーがある
実家じゃあね
お姉ちゃんの方が前に出るからね
実家帰るとね
だからみんなお姉ちゃんがいたら
すごかったねパワーがね
今日はなんとか小田原特集でした
皆さん楽しんでまたぜひ来てください
小田原ぜひ来てください
アバよ
もう終わってるわ番組
カチンとくるねこの子の言い方ね
カリスマだよね
カリスマそうだね
シンゴさんもカリスマだな
今日はね楽しみよ
すがちゃんと
デンも
その辺も聞いてみようか
その辺もちょっと楽しみだよね
あちこち踊りのどうだったのかなとかも聞いてみたいし
あと意識するカリスマとかも聞いてみたいし
でもなんかやっぱ3人は
元気が出る3人じゃん見てて
パワーがあるからね
2025年ね
なんか元気とやる気が出るような感じ
本当上げ足からの
ケタグリはやめたい
また別の技で
今日カリスマ3人来てるんで
リスナーの皆さんの相談したいこと
悩みとかあったら
カリスマがどんなアドバイスしてくれるか
思いもよらない
パンチライン出てくると思うんでね
悩みなど
よろしくお願いします
どういうメールアドレスに送るかは
番組の方にね
今日はねカリスマスペシャルウィーク
日雷プレゼンツ
オードリーのオールナイトニッポン
この番組で
おいしい瞬間を届けたい日雷
井出光さん
日本食梅
種の滝
AKレーシング
長州産業
JAタウン
テンパール工業
昭和産業
ガチャガチャの森
オリエンタル工房工業
渡辺パイプ
ヤクルト
夢心
大昭和思考産業
西松建設
住友金属鉱山
東レ
戸田建設
愛知成功
三井不動産
ミック
久光製薬
ハンコヤ.コム
日本伝説工業
住友生命バイタリティ
大正製薬
住友伝送
日本FP協会
カンピー
三菱電機
ハッピーカーズ
モノシェア
朝日ロジスティクス
象印魔法瓶
河野池グループ
テルウェル東日本
自動車リサイクル促進センター
アロンアルファ
ライフカード
各社の共産地
東京、千代田区、有楽町の日本放送キーステーションに
全国36ネットでお送りします
日本放送キーステーションに全国36ネットでお送りします
長い音の波で 川沿い 今もないに
おん
みちえい
え、ちょっと待って、このチャーハン
パラスボ
焦がしネギ油が
香りすご
これが本格パラスボ
本格だから日本一だ
本格炒めチャーハン
冷凍食品は日霊
日霊
唐揚げ揚げるの大変
だから特価な
で、売上ナンバーワン
だから特価な
冷凍食品は日霊
日本放送をキーステーションに 全国ネットで放送中
オードリーのオールナイトニッポン
日本放送をキーステーションに 全国ネットで放送中
オードリーのオールナイトニッポン",93,0.22883427143096924,"['日本', '舞台', '日本放送', '生配信', 'タイ', '全国', '届け', 'リアクション', 'アカウント', '有楽町']","[0.27071622, 0.15218793, 0.1324619, 0.06389124, 0.061941158, 0.04422556, 0.043269075, 0.04050228, 0.032970347, 0.032759108]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_4.wav,"日本放送をキーステーションに全国36局ネットで放送中
オードリーのオールナイトニッポン
同じ時代にカリスマは3人もいらない
今夜お笑い界の新旧カリスマ芸人が有楽町日本放送に集い
真のカリスマは誰なのか決着をつけます
それでは3人のカリスマをご紹介しましょう
まずはオールドカリスマオードリー春日俊明
今夜世界がピンクに染まるぜ
そしてニューエイジカリスマパーティーちゃん
菅ちゃん最高ナンバーワン
皆さんの耳に住民票提出最高ナンバーワン
もう一人のニューエイジカリスマリンダカラーインフィニティデン
全てのラジオを過去にします
ジョーク
よろしくお願いします
やっぱりカリスマのスタートだっていいっすね
まあまあまあこれはね基本ですから
ちょっと久しぶりに本気出しちゃって大丈夫ですか?
久しぶりなんだ本気出すの
いやいやそうすばり出すぎるとやっぱみんなおののいちゃうんで
あそう?あそうなのか普段から出してるでしょ菅ちゃんも
一応重りはつけてますよ
なるほど出しすぎると番組を牛耳っちゃうから
カズがトゥースでジョーカーであって
僕ジョーカーですよ
菅ちゃんはいつもダメなんだで
これはジョーカーとトゥースと近いことでいいの?
正直二人の曲話にならないです
面白い男だこいつ
若林さんもどういう意味があるのって
ジョーカーとトゥースって
分かる言葉を使ってるんで
音流してるだけじゃギャグじゃないっしょ
まだそのレベルでやってるんですか
いい気持ちよ
カズが寝遅れてますよ
いやいや聞いて二人のやりとりをさ
じゃあなんか代わりのそのね
オープニング一人のロケーション
オープニングはどうすんのってところが始まったらよ
その代わりになるそのトゥースとかジョーカーって人が
ロケーションとか的なものは
あぁもちろんもちろん
最高ナンバーワン
wwwwwwwwwww
最高ナンバーワン
さかちゃんが漁港で一色キャベツ
相方二人になって
そしたらカメラが下からこうアップしてきたら
最高ナンバーワンから始める
最高ナンバーワン知ってた二人は
えぇ
最高ナンバーワン
最高ナンバーワン最近押して
ご覧の通り広まってはまだないんですけど
ジャンルとしたら
トゥースとジョーカーと同じラインじゃない
最高ナンバーワンって意味になる
漁港行ってこのマグロ
最高ナンバーワンって
最高とナンバーワンって意味が
引き続き2025年
ケダグリの若林
最高のナンバーワン
ジョーカーはさ
ジョーカーに
みんなを元気にするような言葉なの
これは正直僕はメッセージなんですよね
メッセージ
ギャグじゃなくて
お前らそれぞれの人生に
切り札だぜっていう意味で
ジョーカーっていうことなんですよ
なるほどみんなのそれぞれの人生に
切り札だぜって
何が切り札
切り札になってくれよ
それぞれの人生の
切り札になること
すごい口数っすね
マスがさ焦りまくってるわ
俺の背中にぴったりついてきてる
慌てないでよカス
足並み揃えてやりましょう
浮き足立てたらな
だからデンも
ロケ始まりだったらまずジョーカー言う
まずはジョーカーですね
カメラの下から出てきてジョーカー
ロケ始まる感あるよね
やっぱり人事ってね
お互いにさ
3人はリスペクターの
トゥースとかそれぞれの
なんかこのキラーフレーズに対して
アンチ側というか
トゥースとジョーカーには
僕はでも全く逆っすね
そこまで狭くないんで心が
",12,0.23845244944095612,"['気持ち', '最高', '会社', 'メガネ', 'オタク', '一人ぼっち', 'ダメ', 'アイ', 'ポップ', 'バリ']","[0.4658363, 0.2715004, 0.14663203, 0.07240024, 0.017536223, 0.006274076, 0.005140836, 0.0037627544, 0.0031238764, 0.0013936358]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_4.wav,"僕は全部合いそうかなみたいな感じですね
そういう各々のやり方あるけどってことですね
それぞれでいいもんね今の時代は
まあこれ今ただの高校有利なだけですよ
いや今日はもうアチンに来たら
アチンにこだわる日もあるでしょ
カズナさんもやっぱりリスペクトはあるんだよね
リスペクトというか
ああなんかちゃんとカスガの後を追ってきてるなっていう
トゥース
言葉が変わってるだけでやってることは
言った後の空気感多分一緒だから
ジョーカーと最高ナンバーオンの後の感じ
スタッフさんの感じは
トゥースと同じだから
同じ後ろ振り返って
結構今日はついてきてるなって言葉が結構出るね
それは本当にケタクリです
コートも今日出した今
ケタクリ
ケタクリなしで行きましょう
カリスマにケタクリはダメ
ポーズはさスガちゃんさ
最高ナンバーオンはさ
ジョーカーとかトゥースのポーズあるじゃん
手の動き
それはどういう感じなの最高ナンバーオンは
僕は斜めに指を一本斜めに突き上げる
斜めに
左斜めに
左斜め上行くぞ俺はと
やっぱメッセージもあるんだ
メッセージです
ぐーっと上がってきて
やっぱ緊張するとき完全にトゥースと同じ角度になる
さっきも緊張して完全にトゥースと同じ角度
これってさでもさバリエーションでさ
なんか全部同じ勢いと言い方で
言ってんのそのキラーフレーズは
TPOに合わせる
いやお子さんとか多い場合はちょっと緩めたりします
子供用のジョーカーあんの
いい?子供用は
ジョーカー
高めかオクターブンは
なるほど子供には
なんかちょっと角が取れてる感じがするね
そうですね映画とかではそういう
ちゃんとねそこはカリスマですから
そうだよね刺さった方がいいもんね子供にもね
カスが子供用のトゥースはあるの?
オープニングは特にそうだけど
山吹っ飛ばそうと思って
トゥースは
トゥースをね
市街地だったらどうなるの?
山がないときはどうするの?
それはだから駅とか
駅を吹っ飛ばす
それはシチュエーションって違うよ
なんかこの波動というか
だから子供がなんだろう
その子が5メートルぐらい後ろに下がらすぐらいの
波動で
それとも山を吹っ飛ばす?
カリスマが起こらないで知りたいんだよ
なんかやっぱ現場明るくなるもんね
キラーフレーザーある人はね
須賀ちゃんはなんか最高ナンバーワンはTPOあるの?
子供とか若い人
ご高齢の方とか違う
あーでも僕ちょっと物差し違くて
そのまあなんか滑りやすい現場がどうかみたいな感じ
たくさんのこの笑い声の量とか
まあだからカリスマってそういうとこある
やっぱロックのカリスマとかもちょっと繊細な部分あるじゃん
そういう部分はやっぱありますよ
滑りそうなとこだったらさっきの変わってくる
いやカリスマっぽくねえなよ
ちょっと院に入った人がやることに
尾崎とかもなんかちょっとしたガラスの
ロックミュージシャンで
スーパースターそういう裏の影の部分もあったりするから
自分たちの芸風?
でちょっとこの人ライバルだなとか
ライバルっていいんの?カリスマに
若林さんいい質問
もうその目指すものみたいなことですか
理想の人とかライバルとか意識すんのか?
いやいやもうガチでっていいですか
明日の俺っすねマジでマジで
しかもマジで
マジでマジでが早いよ
マジで?
カリスマなんだろうなっていう感じで
そいつに勝つくらいの勢いで今日をやってる
あの今お仕事忙しいと思うけど
日々更新してるレインを
日々カリスマが研ぎ澄まされてるなって感じがします
なんか結構イチローさんとかもやっぱ自分だって言うもんね
ちょっと教科書の1ページでしたね
カリスマの教科書
僕はもう晴れの日です
ライバルは
晴れの日
お天気の晴れの日
ライバルですね
やっぱ朝出かけようってドア開けて晴れてたらすごく嬉しいじゃないですか
晴れよりも
爽快な気分にさせて
いや天気がライバルはマジでいいね
快晴が
もう海来ちゃうよみたいな日だったらさ
あーちょっと頑張んなきゃなみたいな
太陽つけー
使い声で喜んでるだけさ
ライバル意識
じゃあ雨とか曇りだと
なんだなんかちょっと張り合いねぇなみたいな
コールド勝ちかっていうのが
あとスタスタさんどうですか
ライバルとか意識する人いますか
海だね
ちょっと肋ちゃんに引っ張るcano
 because
ねえスタッフも
いやだいぶ最寄り駅通りましたね
カリスマあんのがちょっと
お笑いの能力がちょっと
カリスマが競ってない
お笑いの能力が競ってない
これ海の理由をね
海から我々生まれたっていう風に
言われてるし
生命
海見たらこう
カリスマだと思うんでね
何より夏海行ったら
テンション上がっちゃうし
テンション上がるものには勝ちたい
夏の海が夏足すね
冬の海だとちょっと
冬の海はなんかちょっと
陰の方に入ってくじゃん気持ちが
夏の海ってもう本当に
ダビングサイズで
藤沢あたりがワクワクするじゃない
藤沢の夏の海のいいライバル
江戸島とかがいいんだけど
藤沢あたりから
湘南の夏の海
湘南地域
湘南の海もめっちゃいいけど
ハワイとかの海もめっちゃロケ行かせても
まあ海か
それも含めてハワイも含めて
悩んでる子だって海見に行く人とかもいるしね
テンション上がるし楽しいし
ちょっと春日さん一回席外していいんだけど
これからバトルします
いつだっていいやろうじゃないか
もうCM?
これからバトルするわけですね
いやいや高いレベルで",55,0.2902021110057831,"['業界', '出演者', 'カリスマ', '悪口', 'ライバル', '媒体', '粗品', '陽子', '関根', '女性タレント']","[0.40652466, 0.22256698, 0.18596932, 0.09438375, 0.042187218, 0.002809224, 0.001393298, 0.0012813694, 0.0011975766, 0.00078065926]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_5.wav,"日本放送をキーステーションに全国ネットで放送中
オードリーのオールナイトニッポン
さあではカリスマ対決最初の対決に参りましょう
カリスマ質疑応答対決
これから皆さんに質問するので
それぞれのカリスマの答えを聞いてみたいなと思ってます
これどの答えが最もカリスマ性があったか
当番組の3人が札を挙げてジャッジしていきますね
菅ちゃんでかすがと
審査員の方いいメンバーですね
いいメンバーか顔つきだ
なんか不安になるメンバーだけど
清藤さん広瀬そして落合が持ってますけども
そもそもさこのカリスマっていうものにさ
順列順位をつけちゃうことは大丈夫なの
野望ではあるんですけど
野望ですけど
大前提ね
その趣旨に乗っかって笑顔作るっていうのもいいでしょう
そこに花が咲けばね
そこに花が咲けば
企画に花が咲けば
いやいや笑顔はね咲けばいいですもんね
咲く場所選ばですよ
かすがさん
かすがさんも大丈夫順列つけるのは
誰かが救われればね
笑いを通してね
明日の活力になれば
答えを皆さんに
最後にしてもらうんですけど
まずカリスマじゃない3人
なんでお笑いっていう仕事を
いろんな職業でカリスマ性で出せるけど
俺一番最初に答えれちゃうよって人います?
じゃあ僕2番目で
笑
一番ここが大事なの2番目が
一番この軸になる
あーなるほど真ん中行きたい
真ん中行きますよ
2人は?
レンとかすがどっちでも大丈夫
答えられなくなっちゃう可能性あるけど2人
ちょっと待って順番決め時間かけて
笑
2人が一番ベストなパフォーマンスしてほしいのよ
カリスマを
バトンがうまく渡せるようにっていう意識もありますよ
カスガが最初でいいってこと?
まあ最後でもいいし別に
デンでいい?じゃあ
僕ですか?最初ですか?
最初
まあ最後でもいいっすよ
",55,0.17255614697933197,"['業界', '出演者', 'カリスマ', '悪口', 'ライバル', '媒体', '粗品', '陽子', '関根', '女性タレント']","[0.40652466, 0.22256698, 0.18596932, 0.09438375, 0.042187218, 0.002809224, 0.001393298, 0.0012813694, 0.0011975766, 0.00078065926]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_5.wav,"あははははははは
カリスマっておれきますよって
結構俺現場で見るときはこの人すげー芸人だなーみたいな
なんかdaigoさんが一番最初に言ってくれるとか
じゃあ芸歴順でいいカスガでいい
なんでお笑いっていう仕事選んだんですか?
やっぱりお笑いがこの世で一番難しいからだよね
いろんな世界にカリスマっているけど
そこの難しいとこでカリスマになんないと
本当のカリスマじゃないじゃない
他の世界で撮ってもね
真のカリスマやっぱお笑い
他だったらすぐカリスマになるじゃん
ちょっと待ってカリスマって
俺あんまり小谷さんとか一郎で
これはケタグリか
足元しか見てない
軸足を撮ろうとしてるでしょ
結構上がってんの足が3人とも
両足しっかりついてる
ほんと体重の偏ってないし
水さしてるだけ
いいよね一体次
じゃあデン
かすがちゃん2番って
なんでお笑い選んだんですか
なんかあの神様から直伝来て
直伝
ちょごめんなその足りてねえよ
すがちゃんがって
お笑いの神様から
いやあの万物です
万物の神から
お笑い行ってくれと
それってなんかスマホに万物の神って出んの
そこは番号だけ出んの?
あ家電でかかってくる
家電からかかってきました
9歳の時とかですかね
えーあもう結構早めに
結構早めでした
それあの万物の神だけどみたいな感じなの?
あいや最初だからあの
",45,0.2520604729652405,"['芸人', 'お笑い', '内容', 'and', 'You', '温度', 'いとこ', 'me', 'all', '気持ち']","[0.4028511, 0.22662064, 0.09747057, 0.08616675, 0.063062236, 0.052740768, 0.034200177, 0.013008948, 0.011726603, 3.083504e-05]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_5.wav,"すがちゃん行けるから行ったんで
まず最初にまあ自己紹介からしよっかって
文言としては万物の神になんて言われて
あーでももうちょい分かりづらかったんですよ最初
いやー稲妻だよ君はって
え何がですかって
お笑い界にほとばしる稲光になってよって
あーそれが9歳の時に
",84,0.29603323340415955,"['最初', '高め', '見た目', 'カメラマン', '真実']","[0.9142613, 0.04402097, 0.029843599, 0.0024860192, 0.0009688415]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_5.wav,"お笑いってなったわけで
ちゃんとしたメッセージでした
電話なんでお笑いを選んだの?
それが一番カリスマでしょっていう
なるほどなるほど理由だ一番
じゃあもう芸人プロになって今もう一番ってこと?
いやぼっちーな
ほんとちょっとちょっと技術が足りてない申し訳ない
勉強不足もはなはなしいっすよ
愚問だよね
愚も愚ですよ
笑
あ今全ての芸人の中でってことですか
そうそうそう日本の
日本のですか
笑
すごいよねMGMのエントリー10000組とか言われる中で
分かってるって言うものね1番になれることは
松本さんとかもう1番になることは分かってたみたいな
やっぱそうだ grandson
110これじゃ順位さ逆に聞いてみたいんだけどさ
スガちゃんはさ今お笑い界でした日本の何位ぐらいだと思ってた
僕111位です
笑
デンより1個上
ウドさんですけどね111
ウドさんめっちゃ脆いから
ウド鈴木さん
あなた全然258位とかないですよ
その前にウドさん100位台は怒られる
そうなんですか100位台ってめっちゃ上だと思ってたんですよ
接点だやっぱ
友達でありライバル
カスロさん何位なんですか
うーん98位
同じ集団に入ってないじゃん
98位とか100位とラジオやってるの
順番だから
なんか行きじゃないから
今日どうやって有楽町に来たかなっていうのをちょっと聞いてみたくて
カスロさんどうやって来ました
地球を一歩一歩地球を踏みしめながら来た
地球を地球をね
いいね
地球の上カリスマではあるけど
地球を借りてやってるわけだからこっちは
だから本当感謝の気持ちだったりだとか
ちょっとこの体地球の心配したりとかね
地球と会話だよね
地球と会話しながら来たってことか
でも有楽町までどうやって来たの今日は
そりゃそうだろ
カリスマって仮眠取って
スペシャルウィークの時言われるんだよ
そう睡眠時間結構短めか
本当にねカリスマだから忙しいわ
菅ちゃんは
3人共通してるから
今のお笑い界ってどうですかね
今のお笑い界
2024年のお笑い界についてどう思うか
僕は3番目でじゃなくて
じゃあ春日か殿下でいい?聞いて
逆にしてもいいけどね
ゲームの中で
芸歴順に私からなったけど
それを逆回りにしてもいいけどね
芸歴ってどうなの?そういえば
春日は
25年目
それは25年なんだ
25年
電話の芸歴は?
春日の事務所でどっちが上?
そういうのやりすぎでよくないかお笑いか
結局今多様性多様性って言ってるけど
結局みんな芸歴に縛られてたりとかって
確かにプロレスラーのアメリカンWWの中村信介さん来てくれた時に
そんな年齢で見てないっすよ
日本は本当年齢で見るみたいな
じゃあさ後輩がさ
タメ口とかで来てもさ
全然ウェルカム
それはマジで俺全然面白いじゃんって感じっすね
面白い生きのいい奴来たなみたいな
先輩にもじゃあ敬語使わないの?
そこはちょっとカリスマっぽいな
時代を変えそう
菅ちゃん芸歴なんで?
僕はベテランです
いやお前ベテランじゃない
いや僕ベテランです
ベテランがなってスクール革命の
自分のMCで来ないじゃんだよ
生きのいい若い人たちが来るんだから
そういうところもしっかりやりますよというベテランですから
選ばないベテランだ
どこでもお笑い
和賀さんは25年だもんね
もうここまででここはジャッジだろ
今の質疑応答で
なんだろうな
3人いいっすか
札1枚付き名前が出たら3ポイントが入るわけね
これ誰がここの時点で1位になるか
それでは質疑応答コーナー
カリスマの判定員
菅ちゃんでん
菅ちゃん
菅ちゃん2票で6ポイントで
でんが1票で3ポイントで
春日が0
これなんでなんだろうね
レベルはあの3人に合わせなきゃいけなかったんだね
ちょっとこれ受ける側もやっぱさ
能力ないと
あの3人だとあの3人に届くようなレベルまで下げなきゃいけなかったか
菅ちゃんが2票か
モノモノ仕事
いやその仕切りのモノモーションは一番危険ですよ
よくないこんなショーレースないもんね仕切りが
今田さんが言いますか
M-1で
そうか菅ちゃんがいいよ
でも2位だけどどう
まあまあだから一番ちょうどいいんじゃないですか
2位で
まあ上もね2人とも1回おいしくしましたと
でこっから最初はそうなんですよ
最初は譲りますよあなた方に
物語だこっから",60,0.20837430655956268,"['LINE', 'レベル', '対象', '地球']","[0.45142812, 0.29481736, 0.13247165, 0.10598663]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_7.wav,"放送中、踊りのオールナイトニッポン
カズガを感じろ
さあ、今ね、スガちゃんが6ポイント1、デンさんが3ポイント2、カズガさんが0ポイント
カズガさん頑張らなきゃいけないね
まあやっぱりゲストだからね、最初は鼻を持たせあげないと
どんな物語でもね、最後マクフルっていうのもあるもんね
気合い入れてきてくれてるわけだから
早押しカリスマ対決
今からリスナーからやってきた人生相談のメールを読み上げます
で、カリスマにあふれる回答ね、アドバイスだよね
思いついたら手元の早押しボタンを押してください
で、そのアドバイスがカリスマだったかカリスマじゃなかったかは
",55,0.3116592764854431,"['業界', '出演者', 'カリスマ', '悪口', 'ライバル', '媒体', '粗品', '陽子', '関根', '女性タレント']","[0.40652466, 0.22256698, 0.18596932, 0.09438375, 0.042187218, 0.002809224, 0.001393298, 0.0012813694, 0.0011975766, 0.00078065926]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_7.wav,"私の手元のサンプラーでピンブーでピンポーンと
あのブーで私の独断と偏見で判断させてもらうんで
オッケーオッケー、ここは行っちゃっていいの?
ちょっと作家さんとかお会いできますかね
いや素晴らしい脳みそですね
やっぱスペシャリストだ
結構スカちゃんってグランド整備してから始める感じ
いやいやそう、近くにトンボあるったらね
やっちゃうってことね
まあ言っても僕はネタで解決するってネタやってますから
これは完全に僕のフィールドになっちゃうけどな
さっき完全プライベートで
僕とデンで衣装でガールズバー行きまして
衣装で?
2時間前ぐらいに
そこでなんか悩みあるって言って解決してきたんですよ
どんな悩みを相談されたの?
その子は大学生で朝5時までここで働いてて
そのまま学校行くときにちょっともう眠くて
隣に俺が必要なんじゃないかって
ガールズバー楽しんでるだけだよ
完全カリスマでしょ今の
不思議なもんでね全く僕とデンに気づいてなかったです
衣装で行ってんだこの格好行ってんだ
今は気づいてないデンと
赤黒で行ったんだよ
気ぃ使ってボーイさんが
見たことないって女の子に言われて
でもブレないでしょそんなことがあって
今日の出会いだもんね
やってきちゃったら風邪だすいません
",12,0.15740293264389038,"['気持ち', '最高', '会社', 'メガネ', 'オタク', '一人ぼっち', 'ダメ', 'アイ', 'ポップ', 'バリ']","[0.4658363, 0.2715004, 0.14663203, 0.07240024, 0.017536223, 0.006274076, 0.005140836, 0.0037627544, 0.0031238764, 0.0013936358]"

./././Data/test_data/mid_presentation/audrey\20241221\split_audio_1_7.wav,"早押しでこれは楽しみね
マジでガンガン人生経験も出るし
ラジオネームのーまるのまるさん
僕は穏やかであまり怒られない性格なこともあって
周りの人に舐められたりすることがよくあります
ボタンめっちゃいいっすね
ボタンのことはいいですよ今
見たことあるでしょこれ何度も
僕は穏やかであまり怒られない性格なこともあって
周りの人に舐められたりすることがよくあります
ちょっと言葉がすり抜けていっちゃう
文字でも見ていいですか
文字でもってだからどうすれば舐められなくなるかって
文字で読んだって一緒でしょ
そういう難しい言葉使ってないんだからさ
あ来た菅ちゃん
まずあのノーマルノマルさん
飴玉って知ってるかな
飴玉
飴っていうのはいろんな人に舐められて
甘みを感じさせたりとか
ちょっとミントが入ったらすっきりさせたりとか
まだあなたの飴は味がね
でもいつか甘い気持ちにさせてくれたんだって
いつかみんなこの人って飴玉のような人だったら素敵だっていう評価に変わりますから
安心してください
舐められたままでいけば自分の味が伝わる時が来るということですね
ラジオネーム
ハンペン侍
カリスマのお三方に相談です
実家にお歳暮代わりに何か贈ろうと思っています
カリスマでしたら実家に何を贈りますか
お、デン
なんか物じゃないんだよ結局って思っちゃうんですよね
それってお歳暮って重いだけども何が大事なのってなったら実家に
君が実家に顔を見せることなんじゃないってこと
いやいや別に
ラジオネーム
マスオのたたき
カリスマお三方に相談です
会社にいるやる気のない人たちをやる気にさせるいい一言はありませんか
これはね仕事をやる気にさせる
やる気のない人にね
結構重厚してますけど皆さん
いやいや人の悩みにチェンジなんてないですよ
やる気を出させる一言
そうそう会社にやる気のない人たちをやる気にさせるいい一言はありませんかってことなんだよ
あデンさん
あのカチコチになることはある確かに
